fecha,Ocupantes,Fallecidos,Decada,Supervivientes
1937-12-03,4,4,1970-01-01 00:00:00.000001930,0
1937-03-24,6,5,1970-01-01 00:00:00.000001930,1
1937-03-25,13,13,1970-01-01 00:00:00.000001930,0
1937-03-26,6,0,1970-01-01 00:00:00.000001930,6
1937-06-05,97,35,1970-01-01 00:00:00.000001930,62
1937-05-20,4,4,1970-01-01 00:00:00.000001930,0
1937-02-06,9,9,1970-01-01 00:00:00.000001930,0
1937-06-20,6,6,1970-01-01 00:00:00.000001930,0
1937-02-07,2,2,1970-01-01 00:00:00.000001930,0
1937-07-28,15,15,1970-01-01 00:00:00.000001930,0
1937-02-08,9,9,1970-01-01 00:00:00.000001930,0
1937-02-08,14,14,1970-01-01 00:00:00.000001930,0
1937-06-08,5,5,1970-01-01 00:00:00.000001930,0
1937-08-08,11,3,1970-01-01 00:00:00.000001930,8
1937-10-08,9,4,1970-01-01 00:00:00.000001930,5
1937-08-23,3,3,1970-01-01 00:00:00.000001930,0
1937-08-27,1,1,1970-01-01 00:00:00.000001930,0
1937-01-10,14,2,1970-01-01 00:00:00.000001930,12
1937-06-10,11,4,1970-01-01 00:00:00.000001930,7
1937-10-17,19,19,1970-01-01 00:00:00.000001930,0
1937-10-27,7,7,1970-01-01 00:00:00.000001930,0
1937-11-11,11,4,1970-01-01 00:00:00.000001930,7
1937-12-11,12,10,1970-01-01 00:00:00.000001930,2
1937-12-11,11,4,1970-01-01 00:00:00.000001930,7
1937-11-16,11,11,1970-01-01 00:00:00.000001930,0
1937-11-26,3,3,1970-01-01 00:00:00.000001930,0
1937-04-12,17,4,1970-01-01 00:00:00.000001930,13
1937-05-12,19,2,1970-01-01 00:00:00.000001930,17
1937-05-12,8,2,1970-01-01 00:00:00.000001930,6
1937-08-12,7,2,1970-01-01 00:00:00.000001930,5
1937-12-24,3,3,1970-01-01 00:00:00.000001930,0
1938-04-01,6,6,1970-01-01 00:00:00.000001930,0
1938-10-01,10,10,1970-01-01 00:00:00.000001930,0
1938-11-01,7,7,1970-01-01 00:00:00.000001930,0
1938-12-01,1,1,1970-01-01 00:00:00.000001930,0
1938-02-02,14,11,1970-01-01 00:00:00.000001930,3
1938-05-02,19,13,1970-01-01 00:00:00.000001930,6
1938-09-02,2,2,1970-01-01 00:00:00.000001930,0
1938-09-02,12,8,1970-01-01 00:00:00.000001930,4
1938-02-13,14,14,1970-01-01 00:00:00.000001930,0
1938-02-22,3,3,1970-01-01 00:00:00.000001930,0
1938-01-03,9,9,1970-01-01 00:00:00.000001930,0
1938-07-03,7,7,1970-01-01 00:00:00.000001930,0
1938-08-03,1,1,1970-01-01 00:00:00.000001930,0
1938-03-23,8,8,1970-01-01 00:00:00.000001930,0
1938-04-30,19,19,1970-01-01 00:00:00.000001930,0
1938-05-05,6,1,1970-01-01 00:00:00.000001930,5
1938-10-05,2,2,1970-01-01 00:00:00.000001930,0
1938-05-16,9,9,1970-01-01 00:00:00.000001930,0
1938-05-22,17,6,1970-01-01 00:00:00.000001930,11
1938-05-24,10,10,1970-01-01 00:00:00.000001930,0
1938-05-27,1,1,1970-01-01 00:00:00.000001930,0
1938-05-27,3,3,1970-01-01 00:00:00.000001930,0
1938-08-06,3,3,1970-01-01 00:00:00.000001930,0
1938-06-19,4,4,1970-01-01 00:00:00.000001930,0
1938-08-07,10,1,1970-01-01 00:00:00.000001930,9
1938-07-14,20,20,1970-01-01 00:00:00.000001930,0
1938-07-19,4,4,1970-01-01 00:00:00.000001930,0
1938-07-22,14,14,1970-01-01 00:00:00.000001930,0
1938-07-27,4,4,1970-01-01 00:00:00.000001930,0
1938-07-29,15,15,1970-01-01 00:00:00.000001930,0
1938-10-08,12,12,1970-01-01 00:00:00.000001930,0
1938-10-08,6,6,1970-01-01 00:00:00.000001930,0
1938-12-08,11,11,1970-01-01 00:00:00.000001930,0
1938-08-13,17,16,1970-01-01 00:00:00.000001930,1
1938-08-15,9,9,1970-01-01 00:00:00.000001930,0
1938-08-18,7,0,1970-01-01 00:00:00.000001930,7
1938-08-18,15,15,1970-01-01 00:00:00.000001930,0
1938-08-24,17,14,1970-01-01 00:00:00.000001930,3
1938-08-24,5,5,1970-01-01 00:00:00.000001930,0
1938-08-29,11,0,1970-01-01 00:00:00.000001930,11
1938-08-29,9,5,1970-01-01 00:00:00.000001930,4
1938-01-10,4,4,1970-01-01 00:00:00.000001930,0
1938-01-10,13,13,1970-01-01 00:00:00.000001930,0
1938-10-10,20,20,1970-01-01 00:00:00.000001930,0
1938-10-25,18,18,1970-01-01 00:00:00.000001930,0
1938-02-11,2,2,1970-01-01 00:00:00.000001930,0
1938-04-11,14,14,1970-01-01 00:00:00.000001930,0
1938-11-14,19,6,1970-01-01 00:00:00.000001930,13
1938-11-18,2,2,1970-01-01 00:00:00.000001930,0
1938-11-26,15,12,1970-01-01 00:00:00.000001930,3
1938-11-27,6,4,1970-01-01 00:00:00.000001930,2
1938-11-29,7,5,1970-01-01 00:00:00.000001930,2
1938-02-12,8,8,1970-01-01 00:00:00.000001930,0
1938-08-12,15,10,1970-01-01 00:00:00.000001930,5
1938-09-12,4,4,1970-01-01 00:00:00.000001930,0
1938-12-12,13,13,1970-01-01 00:00:00.000001930,0
1939-07-01,17,5,1970-01-01 00:00:00.000001930,12
1939-01-13,10,10,1970-01-01 00:00:00.000001930,0
1939-01-13,4,4,1970-01-01 00:00:00.000001930,0
1939-01-18,4,4,1970-01-01 00:00:00.000001930,0
1939-01-21,13,3,1970-01-01 00:00:00.000001930,10
1939-12-02,6,6,1970-01-01 00:00:00.000001930,0
1939-02-24,10,10,1970-01-01 00:00:00.000001930,0
1939-03-14,3,3,1970-01-01 00:00:00.000001930,0
1939-03-16,8,8,1970-01-01 00:00:00.000001930,0
1939-03-18,10,10,1970-01-01 00:00:00.000001930,0
1939-03-26,12,8,1970-01-01 00:00:00.000001930,4
1939-03-04,9,9,1970-01-01 00:00:00.000001930,0
1939-01-05,4,2,1970-01-01 00:00:00.000001930,2
1939-02-05,9,9,1970-01-01 00:00:00.000001930,0
1939-08-05,1,1,1970-01-01 00:00:00.000001930,0
1939-06-06,4,0,1970-01-01 00:00:00.000001930,4
1939-10-06,3,3,1970-01-01 00:00:00.000001930,0
1939-06-20,3,3,1970-01-01 00:00:00.000001930,0
1939-07-20,6,6,1970-01-01 00:00:00.000001930,0
1939-04-08,7,7,1970-01-01 00:00:00.000001930,0
1939-08-13,16,14,1970-01-01 00:00:00.000001930,2
1939-08-15,6,5,1970-01-01 00:00:00.000001930,1
1939-08-28,2,2,1970-01-01 00:00:00.000001930,0
1939-08-30,7,7,1970-01-01 00:00:00.000001930,0
1939-09-26,20,1,1970-01-01 00:00:00.000001930,19
1939-10-10,5,5,1970-01-01 00:00:00.000001930,0
1939-11-20,2,2,1970-01-01 00:00:00.000001930,0
1939-12-18,9,9,1970-01-01 00:00:00.000001930,0
1939-12-21,8,5,1970-01-01 00:00:00.000001930,3
1939-12-24,7,7,1970-01-01 00:00:00.000001930,0
1940-01-22,9,8,1970-01-01 00:00:00.000001940,1
1940-10-02,10,10,1970-01-01 00:00:00.000001940,0
1940-02-27,11,11,1970-01-01 00:00:00.000001940,0
1940-01-03,8,8,1970-01-01 00:00:00.000001940,0
1940-03-16,14,14,1970-01-01 00:00:00.000001940,0
1940-04-22,5,5,1970-01-01 00:00:00.000001940,0
1940-02-06,5,5,1970-01-01 00:00:00.000001940,0
1940-06-14,9,9,1970-01-01 00:00:00.000001940,0
1940-06-20,1,1,1970-01-01 00:00:00.000001940,0
1940-07-07,4,4,1970-01-01 00:00:00.000001940,0
1940-09-08,13,2,1970-01-01 00:00:00.000001940,11
1940-08-13,10,10,1970-01-01 00:00:00.000001940,0
1940-08-22,11,11,1970-01-01 00:00:00.000001940,0
1940-08-23,15,15,1970-01-01 00:00:00.000001940,0
1940-08-31,25,25,1970-01-01 00:00:00.000001940,0
1940-10-22,12,7,1970-01-01 00:00:00.000001940,5
1940-10-29,14,9,1970-01-01 00:00:00.000001940,5
1940-10-29,15,2,1970-01-01 00:00:00.000001940,13
1940-04-11,17,17,1970-01-01 00:00:00.000001940,0
1940-04-11,10,10,1970-01-01 00:00:00.000001940,0
1940-08-11,18,18,1970-01-01 00:00:00.000001940,0
1940-08-11,29,29,1970-01-01 00:00:00.000001940,0
1940-11-27,6,6,1970-01-01 00:00:00.000001940,0
1940-04-12,16,10,1970-01-01 00:00:00.000001940,6
1940-12-24,7,7,1970-01-01 00:00:00.000001940,0
1941-10-01,16,16,1970-01-01 00:00:00.000001940,0
1941-01-15,10,10,1970-01-01 00:00:00.000001940,0
1941-01-17,16,12,1970-01-01 00:00:00.000001940,4
1941-01-20,6,5,1970-01-01 00:00:00.000001940,1
1941-01-23,13,2,1970-01-01 00:00:00.000001940,11
1941-06-02,12,12,1970-01-01 00:00:00.000001940,0
1941-02-26,16,9,1970-01-01 00:00:00.000001940,7
1941-01-03,12,3,1970-01-01 00:00:00.000001940,9
1941-03-28,10,10,1970-01-01 00:00:00.000001940,0
1941-03-06,6,6,1970-01-01 00:00:00.000001940,0
1941-06-18,18,0,1970-01-01 00:00:00.000001940,18
1941-06-21,18,18,1970-01-01 00:00:00.000001940,0
1941-07-30,25,5,1970-01-01 00:00:00.000001940,20
1941-10-08,22,22,1970-01-01 00:00:00.000001940,0
1941-08-14,22,22,1970-01-01 00:00:00.000001940,0
1941-08-18,14,8,1970-01-01 00:00:00.000001940,6
1941-08-27,3,3,1970-01-01 00:00:00.000001940,0
1941-01-09,10,10,1970-01-01 00:00:00.000001940,0
1941-01-09,17,15,1970-01-01 00:00:00.000001940,2
1941-03-10,15,2,1970-01-01 00:00:00.000001940,13
1941-10-28,13,13,1970-01-01 00:00:00.000001940,0
1941-10-30,15,14,1970-01-01 00:00:00.000001940,1
1941-10-30,20,20,1970-01-01 00:00:00.000001940,0
1941-11-29,36,7,1970-01-01 00:00:00.000001940,29
1941-11-12,3,3,1970-01-01 00:00:00.000001940,0
1941-12-26,34,26,1970-01-01 00:00:00.000001940,8
1941-12-29,4,4,1970-01-01 00:00:00.000001940,0
1942-01-16,22,22,1970-01-01 00:00:00.000001940,0
1942-01-20,11,11,1970-01-01 00:00:00.000001940,0
1942-01-26,5,5,1970-01-01 00:00:00.000001940,0
1942-01-30,18,13,1970-01-01 00:00:00.000001940,5
1942-02-15,9,9,1970-01-01 00:00:00.000001940,0
1942-02-19,1,1,1970-01-01 00:00:00.000001940,0
1942-02-20,9,9,1970-01-01 00:00:00.000001940,0
1942-02-28,20,20,1970-01-01 00:00:00.000001940,0
1942-03-03,12,8,1970-01-01 00:00:00.000001940,4
1942-03-03,21,20,1970-01-01 00:00:00.000001940,1
1942-03-14,17,13,1970-01-01 00:00:00.000001940,4
1942-04-21,12,12,1970-01-01 00:00:00.000001940,0
1942-01-05,17,17,1970-01-01 00:00:00.000001940,0
1942-12-05,14,3,1970-01-01 00:00:00.000001940,11
1942-05-19,20,20,1970-01-01 00:00:00.000001940,0
1942-01-07,21,21,1970-01-01 00:00:00.000001940,0
1942-07-07,10,10,1970-01-01 00:00:00.000001940,0
1942-07-20,13,13,1970-01-01 00:00:00.000001940,0
1942-08-13,10,4,1970-01-01 00:00:00.000001940,6
1942-08-21,4,4,1970-01-01 00:00:00.000001940,0
1942-08-22,13,13,1970-01-01 00:00:00.000001940,0
1942-08-23,15,14,1970-01-01 00:00:00.000001940,1
1942-09-24,19,19,1970-01-01 00:00:00.000001940,0
1942-09-27,25,25,1970-01-01 00:00:00.000001940,0
1942-09-28,15,15,1970-01-01 00:00:00.000001940,0
1942-01-10,17,13,1970-01-01 00:00:00.000001940,4
1942-01-10,22,22,1970-01-01 00:00:00.000001940,0
1942-03-10,37,11,1970-01-01 00:00:00.000001940,26
1942-10-22,12,10,1970-01-01 00:00:00.000001940,2
1942-10-22,17,17,1970-01-01 00:00:00.000001940,0
1942-10-23,13,12,1970-01-01 00:00:00.000001940,1
1942-10-24,6,6,1970-01-01 00:00:00.000001940,0
1942-10-30,10,10,1970-01-01 00:00:00.000001940,0
1942-11-17,20,20,1970-01-01 00:00:00.000001940,0
1942-12-12,36,36,1970-01-01 00:00:00.000001940,0
1942-12-15,19,17,1970-01-01 00:00:00.000001940,2
1942-12-19,16,2,1970-01-01 00:00:00.000001940,14
1942-12-20,13,13,1970-01-01 00:00:00.000001940,0
1943-09-01,15,13,1970-01-01 00:00:00.000001940,2
1943-01-15,35,35,1970-01-01 00:00:00.000001940,0
1943-01-18,26,26,1970-01-01 00:00:00.000001940,0
1943-01-21,19,19,1970-01-01 00:00:00.000001940,0
1943-01-22,15,14,1970-01-01 00:00:00.000001940,1
1943-09-02,21,19,1970-01-01 00:00:00.000001940,2
1943-02-18,10,10,1970-01-01 00:00:00.000001940,0
1943-02-22,39,25,1970-01-01 00:00:00.000001940,14
1943-11-03,3,3,1970-01-01 00:00:00.000001940,0
1943-03-13,3,3,1970-01-01 00:00:00.000001940,0
1943-03-27,24,24,1970-01-01 00:00:00.000001940,0
1943-04-04,7,7,1970-01-01 00:00:00.000001940,0
1943-04-22,31,13,1970-01-01 00:00:00.000001940,18
1943-01-06,17,17,1970-01-01 00:00:00.000001940,0
1943-07-06,20,20,1970-01-01 00:00:00.000001940,0
1943-08-06,23,23,1970-01-01 00:00:00.000001940,0
1943-06-14,41,40,1970-01-01 00:00:00.000001940,1
1943-06-16,17,17,1970-01-01 00:00:00.000001940,0
1943-06-30,16,16,1970-01-01 00:00:00.000001940,0
1943-04-07,13,12,1970-01-01 00:00:00.000001940,1
1943-07-28,25,10,1970-01-01 00:00:00.000001940,15
1943-07-28,22,20,1970-01-01 00:00:00.000001940,2
1943-01-08,10,10,1970-01-01 00:00:00.000001940,0
1943-07-08,27,27,1970-01-01 00:00:00.000001940,0
1943-11-08,3,3,1970-01-01 00:00:00.000001940,0
1943-08-14,17,17,1970-01-01 00:00:00.000001940,0
1943-08-27,21,18,1970-01-01 00:00:00.000001940,3
1943-08-27,7,7,1970-01-01 00:00:00.000001940,0
1943-10-09,22,22,1970-01-01 00:00:00.000001940,0
1943-09-20,25,25,1970-01-01 00:00:00.000001940,0
1943-09-22,20,20,1970-01-01 00:00:00.000001940,0
1943-10-15,15,15,1970-01-01 00:00:00.000001940,0
1943-10-19,24,24,1970-01-01 00:00:00.000001940,0
1943-10-22,15,13,1970-01-01 00:00:00.000001940,2
1943-10-22,20,20,1970-01-01 00:00:00.000001940,0
1943-05-11,19,19,1970-01-01 00:00:00.000001940,0
1943-08-11,1,1,1970-01-01 00:00:00.000001940,0
1943-11-19,3,2,1970-01-01 00:00:00.000001940,1
1943-11-19,3,3,1970-01-01 00:00:00.000001940,0
1943-11-26,15,15,1970-01-01 00:00:00.000001940,0
1943-12-17,10,10,1970-01-01 00:00:00.000001940,0
1943-12-18,3,3,1970-01-01 00:00:00.000001940,0
1943-12-19,31,31,1970-01-01 00:00:00.000001940,0
1943-12-29,25,25,1970-01-01 00:00:00.000001940,0
1944-01-15,5,5,1970-01-01 00:00:00.000001940,0
1944-10-02,24,24,1970-01-01 00:00:00.000001940,0
1944-10-02,14,14,1970-01-01 00:00:00.000001940,0
1944-02-20,2,2,1970-01-01 00:00:00.000001940,0
1944-02-21,16,16,1970-01-01 00:00:00.000001940,0
1944-03-22,21,21,1970-01-01 00:00:00.000001940,0
1944-06-04,6,6,1970-01-01 00:00:00.000001940,0
1944-04-17,7,5,1970-01-01 00:00:00.000001940,2
1944-04-21,20,9,1970-01-01 00:00:00.000001940,11
1944-04-25,16,16,1970-01-01 00:00:00.000001940,0
1944-05-26,12,12,1970-01-01 00:00:00.000001940,0
1944-05-27,14,14,1970-01-01 00:00:00.000001940,0
1944-06-06,22,22,1970-01-01 00:00:00.000001940,0
1944-06-06,22,22,1970-01-01 00:00:00.000001940,0
1944-06-06,22,22,1970-01-01 00:00:00.000001940,0
1944-08-06,6,6,1970-01-01 00:00:00.000001940,0
1944-06-18,4,2,1970-01-01 00:00:00.000001940,2
1944-06-20,10,10,1970-01-01 00:00:00.000001940,0
1944-11-07,2,2,1970-01-01 00:00:00.000001940,0
1944-07-23,17,17,1970-01-01 00:00:00.000001940,0
1944-07-26,26,26,1970-01-01 00:00:00.000001940,0
1944-07-27,22,22,1970-01-01 00:00:00.000001940,0
1944-07-31,24,22,1970-01-01 00:00:00.000001940,2
1944-03-08,28,28,1970-01-01 00:00:00.000001940,0
1944-08-08,31,17,1970-01-01 00:00:00.000001940,14
1944-12-08,2,2,1970-01-01 00:00:00.000001940,0
1944-08-23,3,3,1970-01-01 00:00:00.000001940,0
1944-08-28,20,20,1970-01-01 00:00:00.000001940,0
1944-08-29,15,11,1970-01-01 00:00:00.000001940,4
1944-08-30,18,18,1970-01-01 00:00:00.000001940,0
1944-02-09,5,5,1970-01-01 00:00:00.000001940,0
1944-07-09,20,20,1970-01-01 00:00:00.000001940,0
1944-09-17,13,13,1970-01-01 00:00:00.000001940,0
1944-09-18,19,19,1970-01-01 00:00:00.000001940,0
1944-09-21,17,17,1970-01-01 00:00:00.000001940,0
1944-09-27,9,9,1970-01-01 00:00:00.000001940,0
1944-07-10,3,3,1970-01-01 00:00:00.000001940,0
1944-10-10,7,7,1970-01-01 00:00:00.000001940,0
1944-11-10,30,1,1970-01-01 00:00:00.000001940,29
1944-11-10,29,1,1970-01-01 00:00:00.000001940,28
1944-10-16,15,15,1970-01-01 00:00:00.000001940,0
1944-10-17,9,1,1970-01-01 00:00:00.000001940,8
1944-10-18,24,24,1970-01-01 00:00:00.000001940,0
1944-04-11,24,24,1970-01-01 00:00:00.000001940,0
1944-06-11,17,17,1970-01-01 00:00:00.000001940,0
1944-09-11,15,15,1970-01-01 00:00:00.000001940,0
1944-10-11,20,20,1970-01-01 00:00:00.000001940,0
1944-11-19,30,25,1970-01-01 00:00:00.000001940,5
1944-11-29,11,11,1970-01-01 00:00:00.000001940,0
1944-11-29,16,16,1970-01-01 00:00:00.000001940,0
1944-11-29,10,10,1970-01-01 00:00:00.000001940,0
1944-11-30,3,3,1970-01-01 00:00:00.000001940,0
1944-01-12,17,9,1970-01-01 00:00:00.000001940,8
1944-03-12,5,5,1970-01-01 00:00:00.000001940,0
1944-07-12,16,16,1970-01-01 00:00:00.000001940,0
1944-12-15,3,3,1970-01-01 00:00:00.000001940,0
1945-06-01,4,4,1970-01-01 00:00:00.000001940,0
1945-08-01,30,23,1970-01-01 00:00:00.000001940,7
1945-10-01,24,24,1970-01-01 00:00:00.000001940,0
1945-01-14,6,4,1970-01-01 00:00:00.000001940,2
1945-01-16,3,3,1970-01-01 00:00:00.000001940,0
1945-01-23,11,11,1970-01-01 00:00:00.000001940,0
1945-01-31,10,10,1970-01-01 00:00:00.000001940,0
1945-02-02,26,23,1970-01-01 00:00:00.000001940,3
1945-06-02,23,23,1970-01-01 00:00:00.000001940,0
1945-02-13,24,24,1970-01-01 00:00:00.000001940,0
1945-02-15,11,11,1970-01-01 00:00:00.000001940,0
1945-02-23,8,8,1970-01-01 00:00:00.000001940,0
1945-02-23,22,17,1970-01-01 00:00:00.000001940,5
1945-02-23,30,13,1970-01-01 00:00:00.000001940,17
1945-03-27,24,24,1970-01-01 00:00:00.000001940,0
1945-09-04,3,3,1970-01-01 00:00:00.000001940,0
1945-04-14,20,20,1970-01-01 00:00:00.000001940,0
1945-04-19,13,13,1970-01-01 00:00:00.000001940,0
1945-04-20,20,18,1970-01-01 00:00:00.000001940,2
1945-04-20,25,25,1970-01-01 00:00:00.000001940,0
1945-04-21,21,21,1970-01-01 00:00:00.000001940,0
1945-04-23,31,31,1970-01-01 00:00:00.000001940,0
1945-04-27,13,6,1970-01-01 00:00:00.000001940,7
1945-05-05,21,21,1970-01-01 00:00:00.000001940,0
1945-06-05,30,30,1970-01-01 00:00:00.000001940,0
1945-09-05,31,31,1970-01-01 00:00:00.000001940,0
1945-05-13,23,20,1970-01-01 00:00:00.000001940,3
1945-05-30,21,21,1970-01-01 00:00:00.000001940,0
1945-06-15,3,3,1970-01-01 00:00:00.000001940,0
1945-06-24,11,2,1970-01-01 00:00:00.000001940,9
1945-06-25,27,27,1970-01-01 00:00:00.000001940,0
1945-06-29,2,2,1970-01-01 00:00:00.000001940,0
1945-06-30,12,12,1970-01-01 00:00:00.000001940,0
1945-04-07,15,15,1970-01-01 00:00:00.000001940,0
1945-11-07,28,28,1970-01-01 00:00:00.000001940,0
1945-12-07,10,3,1970-01-01 00:00:00.000001940,7
1945-07-28,3,3,1970-01-01 00:00:00.000001940,0
1945-01-08,12,12,1970-01-01 00:00:00.000001940,0
1945-03-08,14,4,1970-01-01 00:00:00.000001940,10
1945-11-08,16,16,1970-01-01 00:00:00.000001940,0
1945-07-09,22,22,1970-01-01 00:00:00.000001940,0
1945-11-09,11,11,1970-01-01 00:00:00.000001940,0
1945-09-15,24,23,1970-01-01 00:00:00.000001940,1
1945-09-18,29,29,1970-01-01 00:00:00.000001940,0
1945-09-28,20,20,1970-01-01 00:00:00.000001940,0
1945-05-10,15,2,1970-01-01 00:00:00.000001940,13
1945-05-10,23,23,1970-01-01 00:00:00.000001940,0
1945-07-10,26,26,1970-01-01 00:00:00.000001940,0
1945-10-13,31,31,1970-01-01 00:00:00.000001940,0
1945-10-16,59,59,1970-01-01 00:00:00.000001940,0
1945-10-20,31,31,1970-01-01 00:00:00.000001940,0
1945-10-20,25,25,1970-01-01 00:00:00.000001940,0
1945-10-23,14,14,1970-01-01 00:00:00.000001940,0
1945-10-24,5,5,1970-01-01 00:00:00.000001940,0
1945-10-24,16,9,1970-01-01 00:00:00.000001940,7
1945-10-30,50,45,1970-01-01 00:00:00.000001940,5
1945-01-11,30,26,1970-01-01 00:00:00.000001940,4
1945-03-11,44,44,1970-01-01 00:00:00.000001940,0
1945-07-11,3,1,1970-01-01 00:00:00.000001940,2
1945-08-11,27,22,1970-01-01 00:00:00.000001940,5
1945-09-11,24,24,1970-01-01 00:00:00.000001940,0
1945-11-11,20,20,1970-01-01 00:00:00.000001940,0
1945-11-11,44,44,1970-01-01 00:00:00.000001940,0
1945-11-11,29,29,1970-01-01 00:00:00.000001940,0
1945-11-13,17,16,1970-01-01 00:00:00.000001940,1
1945-11-15,28,28,1970-01-01 00:00:00.000001940,0
1945-11-22,27,27,1970-01-01 00:00:00.000001940,0
1945-03-12,28,28,1970-01-01 00:00:00.000001940,0
1945-05-12,14,14,1970-01-01 00:00:00.000001940,0
1945-05-12,13,13,1970-01-01 00:00:00.000001940,0
1945-08-12,21,17,1970-01-01 00:00:00.000001940,4
1945-12-18,17,17,1970-01-01 00:00:00.000001940,0
1945-12-25,8,8,1970-01-01 00:00:00.000001940,0
1945-12-25,10,10,1970-01-01 00:00:00.000001940,0
1945-12-30,12,1,1970-01-01 00:00:00.000001940,11
1946-06-01,11,3,1970-01-01 00:00:00.000001940,8
1946-09-01,18,18,1970-01-01 00:00:00.000001940,0
1946-01-14,22,22,1970-01-01 00:00:00.000001940,0
1946-01-15,25,23,1970-01-01 00:00:00.000001940,2
1946-01-18,17,17,1970-01-01 00:00:00.000001940,0
1946-01-19,7,7,1970-01-01 00:00:00.000001940,0
1946-01-30,11,11,1970-01-01 00:00:00.000001940,0
1946-01-31,21,21,1970-01-01 00:00:00.000001940,0
1946-05-02,20,20,1970-01-01 00:00:00.000001940,0
1946-02-21,14,1,1970-01-01 00:00:00.000001940,13
1946-03-03,27,27,1970-01-01 00:00:00.000001940,0
1946-05-03,15,12,1970-01-01 00:00:00.000001940,3
1946-10-03,25,25,1970-01-01 00:00:00.000001940,0
1946-03-17,20,20,1970-01-01 00:00:00.000001940,0
1946-03-19,26,26,1970-01-01 00:00:00.000001940,0
1946-03-23,10,10,1970-01-01 00:00:00.000001940,0
1946-01-04,6,6,1970-01-01 00:00:00.000001940,0
1946-05-04,4,4,1970-01-01 00:00:00.000001940,0
1946-08-04,14,14,1970-01-01 00:00:00.000001940,0
1946-04-22,21,20,1970-01-01 00:00:00.000001940,1
1946-04-30,12,12,1970-01-01 00:00:00.000001940,0
1946-10-05,28,28,1970-01-01 00:00:00.000001940,0
1946-05-16,27,27,1970-01-01 00:00:00.000001940,0
1946-05-22,14,13,1970-01-01 00:00:00.000001940,1
1946-01-06,38,30,1970-01-01 00:00:00.000001940,8
1946-09-06,23,23,1970-01-01 00:00:00.000001940,0
1946-09-06,18,18,1970-01-01 00:00:00.000001940,0
1946-06-29,18,18,1970-01-01 00:00:00.000001940,0
1946-06-29,3,2,1970-01-01 00:00:00.000001940,1
1946-09-07,25,25,1970-01-01 00:00:00.000001940,0
1946-11-07,6,5,1970-01-01 00:00:00.000001940,1
1946-07-13,49,13,1970-01-01 00:00:00.000001940,36
1946-07-17,30,30,1970-01-01 00:00:00.000001940,0
1946-07-18,13,13,1970-01-01 00:00:00.000001940,0
1946-07-20,20,20,1970-01-01 00:00:00.000001940,0
1946-07-25,22,22,1970-01-01 00:00:00.000001940,0
1946-07-26,9,9,1970-01-01 00:00:00.000001940,0
1946-07-08,16,3,1970-01-01 00:00:00.000001940,13
1946-09-08,6,4,1970-01-01 00:00:00.000001940,2
1946-08-14,5,1,1970-01-01 00:00:00.000001940,4
1946-08-20,9,8,1970-01-01 00:00:00.000001940,1
1946-08-21,25,2,1970-01-01 00:00:00.000001940,23
1946-08-24,9,6,1970-01-01 00:00:00.000001940,3
1946-08-31,7,7,1970-01-01 00:00:00.000001940,0
1946-03-09,22,22,1970-01-01 00:00:00.000001940,0
1946-04-09,26,20,1970-01-01 00:00:00.000001940,6
1946-05-09,22,21,1970-01-01 00:00:00.000001940,1
1946-07-09,24,24,1970-01-01 00:00:00.000001940,0
1946-07-09,4,4,1970-01-01 00:00:00.000001940,0
1946-09-15,21,21,1970-01-01 00:00:00.000001940,0
1946-09-17,7,1,1970-01-01 00:00:00.000001940,6
1946-09-18,44,27,1970-01-01 00:00:00.000001940,17
1946-09-19,25,25,1970-01-01 00:00:00.000001940,0
1946-09-20,28,28,1970-01-01 00:00:00.000001940,0
1946-09-25,19,19,1970-01-01 00:00:00.000001940,0
1946-09-27,7,7,1970-01-01 00:00:00.000001940,0
1946-09-27,25,25,1970-01-01 00:00:00.000001940,0
1946-03-10,39,39,1970-01-01 00:00:00.000001940,0
1946-06-10,21,21,1970-01-01 00:00:00.000001940,0
1946-07-10,1,1,1970-01-01 00:00:00.000001940,0
1946-08-10,41,2,1970-01-01 00:00:00.000001940,39
1946-10-10,16,16,1970-01-01 00:00:00.000001940,0
1946-10-17,13,13,1970-01-01 00:00:00.000001940,0
1946-10-17,11,11,1970-01-01 00:00:00.000001940,0
1946-10-23,24,1,1970-01-01 00:00:00.000001940,23
1946-01-11,27,23,1970-01-01 00:00:00.000001940,4
1946-05-11,26,13,1970-01-01 00:00:00.000001940,13
1946-11-11,20,2,1970-01-01 00:00:00.000001940,18
1946-11-13,11,11,1970-01-01 00:00:00.000001940,0
1946-11-13,15,15,1970-01-01 00:00:00.000001940,0
1946-11-14,26,26,1970-01-01 00:00:00.000001940,0
1946-11-16,23,23,1970-01-01 00:00:00.000001940,0
1946-11-26,22,22,1970-01-01 00:00:00.000001940,0
1946-11-30,18,5,1970-01-01 00:00:00.000001940,13
1946-04-12,24,24,1970-01-01 00:00:00.000001940,0
1946-10-12,24,24,1970-01-01 00:00:00.000001940,0
1946-10-12,32,32,1970-01-01 00:00:00.000001940,0
1946-12-14,14,12,1970-01-01 00:00:00.000001940,2
1946-12-17,7,7,1970-01-01 00:00:00.000001940,0
1946-12-23,21,21,1970-01-01 00:00:00.000001940,0
1946-12-24,12,12,1970-01-01 00:00:00.000001940,0
